congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation,party_name
117,2021-01-03,House,CA,100,"Mcnerney, Jerry",M001166,1951-06-18,8,8,25402,69.5468856947296,Boomers,Democratic Party
110,2007-01-03,House,AZ,100,"Mitchell, Harry E.",M001167,1940-07-18,1,1,24275,66.4613278576318,Silent,Democratic Party
111,2009-01-03,House,AZ,100,"Mitchell, Harry E.",M001167,1940-07-18,2,2,25006,68.4626967830253,Silent,Democratic Party
110,2007-01-03,House,PA,100,"Murphy, Patrick",M001168,1973-10-19,1,1,12129,33.2073921971253,Gen X,Democratic Party
111,2009-01-03,House,PA,100,"Murphy, Patrick",M001168,1973-10-19,2,2,12860,35.2087611225188,Gen X,Democratic Party
110,2007-01-03,House,CT,100,"Murphy, Christopher",M001169,1973-08-03,1,1,12206,33.4182067077344,Gen X,Democratic Party
111,2009-01-03,House,CT,100,"Murphy, Christopher",M001169,1973-08-03,2,2,12937,35.419575633128,Gen X,Democratic Party
112,2011-01-03,House,CT,100,"Murphy, Christopher",M001169,1973-08-03,3,3,13667,37.4182067077344,Gen X,Democratic Party
113,2013-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,4,1,14398,39.419575633128,Gen X,Democratic Party
114,2015-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,5,2,15128,41.4182067077344,Gen X,Democratic Party
115,2017-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,6,3,15859,43.419575633128,Gen X,Democratic Party
116,2019-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,7,4,16589,45.4182067077344,Gen X,Democratic Party
117,2021-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,8,5,17320,47.419575633128,Gen X,Democratic Party
118,2023-01-03,Senate,CT,100,"Murphy, Christopher",M001169,1973-08-03,9,6,18050,49.4182067077344,Gen X,Democratic Party
110,2007-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,1,1,19521,53.4455852156057,Boomers,Democratic Party
111,2009-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,2,2,20252,55.4469541409993,Boomers,Democratic Party
112,2011-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,3,3,20982,57.4455852156057,Boomers,Democratic Party
113,2013-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,4,4,21713,59.4469541409993,Boomers,Democratic Party
114,2015-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,5,5,22443,61.4455852156057,Boomers,Democratic Party
115,2017-01-03,Senate,MO,100,"Mccaskill, Claire",M001170,1953-07-24,6,6,23174,63.4469541409993,Boomers,Democratic Party
111,2009-01-03,House,NY,100,"Maffei, Daniel B.",M001171,1968-07-04,1,1,14793,40.5010266940452,Gen X,Democratic Party
113,2013-01-03,House,NY,100,"Maffei, Daniel B.",M001171,1968-07-04,2,2,16254,44.5010266940452,Gen X,Democratic Party
111,2009-01-03,House,CO,100,"Markey, Betsy",M001172,1956-04-27,1,1,19244,52.6872005475702,Boomers,Democratic Party
111,2009-01-03,House,NY,100,"Massa, Eric J.J.",M001173,1959-09-16,1,1,18007,49.3004791238877,Boomers,Democratic Party
111,2009-01-03,House,NY,100,"Mcmahon, Michael E.",M001174,1957-09-12,1,1,18741,51.3100616016427,Boomers,Democratic Party
111,2009-01-03,House,ID,100,"Minnick, Walt",M001175,1942-09-20,1,1,24212,66.2888432580424,Silent,Democratic Party
111,2009-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,1,1,19064,52.1943874058864,Boomers,Democratic Party
112,2011-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,2,2,19794,54.1930184804928,Boomers,Democratic Party
113,2013-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,3,3,20525,56.1943874058864,Boomers,Democratic Party
114,2015-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,4,4,21255,58.1930184804928,Boomers,Democratic Party
115,2017-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,5,5,21986,60.1943874058864,Boomers,Democratic Party
116,2019-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,6,6,22716,62.1930184804928,Boomers,Democratic Party
117,2021-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,7,7,23447,64.1943874058864,Boomers,Democratic Party
118,2023-01-03,Senate,OR,100,"Merkley, Jeff",M001176,1956-10-24,8,8,24177,66.1930184804928,Boomers,Democratic Party
111,2009-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,1,1,19170,52.4845995893224,Boomers,Republican Party
112,2011-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,2,2,19900,54.4832306639288,Boomers,Republican Party
113,2013-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,3,3,20631,56.4845995893224,Boomers,Republican Party
114,2015-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,4,4,21361,58.4832306639288,Boomers,Republican Party
115,2017-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,5,5,22092,60.4845995893224,Boomers,Republican Party
116,2019-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,6,6,22822,62.4832306639288,Boomers,Republican Party
117,2021-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,7,7,23553,64.4845995893224,Boomers,Republican Party
118,2023-01-03,House,CA,200,"Mcclintock, Tom",M001177,1956-07-10,8,8,24283,66.4832306639288,Boomers,Republican Party
111,2009-01-03,House,NY,100,"Murphy, Scott",M001178,1970-01-26,1,1,14222,38.9377138945927,Gen X,Democratic Party
112,2011-01-03,House,PA,200,"Marino, Thomas A.",M001179,1952-08-15,1,1,21325,58.3846680355921,Boomers,Republican Party
113,2013-01-03,House,PA,200,"Marino, Thomas A.",M001179,1952-08-15,2,2,22056,60.3860369609856,Boomers,Republican Party
114,2015-01-03,House,PA,200,"Marino, Thomas A.",M001179,1952-08-15,3,3,22786,62.3846680355921,Boomers,Republican Party
115,2017-01-03,House,PA,200,"Marino, Thomas A.",M001179,1952-08-15,4,4,23517,64.3860369609856,Boomers,Republican Party
116,2019-01-03,House,PA,200,"Marino, Thomas A.",M001179,1952-08-15,5,5,24247,66.3846680355921,Boomers,Republican Party
112,2011-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,1,1,23292,63.7700205338809,Boomers,Republican Party
113,2013-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,2,2,24023,65.7713894592745,Boomers,Republican Party
114,2015-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,3,3,24753,67.7700205338809,Boomers,Republican Party
115,2017-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,4,4,25484,69.7713894592745,Boomers,Republican Party
116,2019-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,5,5,26214,71.7700205338809,Boomers,Republican Party
117,2021-01-03,House,WV,200,"Mckinley, David",M001180,1947-03-28,6,6,26945,73.7713894592745,Boomers,Republican Party
112,2011-01-03,House,PA,200,"Meehan, Patrick",M001181,1955-10-20,1,1,20164,55.2060232717317,Boomers,Republican Party
113,2013-01-03,House,PA,200,"Meehan, Patrick",M001181,1955-10-20,2,2,20895,57.2073921971253,Boomers,Republican Party
114,2015-01-03,House,PA,200,"Meehan, Patrick",M001181,1955-10-20,3,3,21625,59.2060232717317,Boomers,Republican Party
115,2017-01-03,House,PA,200,"Meehan, Patrick",M001181,1955-10-20,4,4,22356,61.2073921971253,Boomers,Republican Party
112,2011-01-03,House,SC,200,"Mulvaney, Mick",M001182,1967-07-21,1,1,15872,43.4551676933607,Gen X,Republican Party
113,2013-01-03,House,SC,200,"Mulvaney, Mick",M001182,1967-07-21,2,2,16603,45.4565366187543,Gen X,Republican Party
114,2015-01-03,House,SC,200,"Mulvaney, Mick",M001182,1967-07-21,3,3,17333,47.4551676933607,Gen X,Republican Party
115,2017-01-03,House,SC,200,"Mulvaney, Mick",M001182,1967-07-21,4,4,18064,49.4565366187543,Gen X,Republican Party
111,2009-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,1,1,22413,61.3634496919918,Boomers,Democratic Party
112,2011-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,2,2,23143,63.3620807665982,Boomers,Democratic Party
113,2013-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,3,3,23874,65.3634496919918,Boomers,Democratic Party
114,2015-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,4,4,24604,67.3620807665982,Boomers,Democratic Party
115,2017-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,5,5,25335,69.3634496919918,Boomers,Democratic Party
116,2019-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,6,6,26065,71.3620807665982,Boomers,Democratic Party
117,2021-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,7,7,26796,73.3634496919918,Boomers,Democratic Party
118,2023-01-03,Senate,WV,100,"Manchin, Joe, Iii",M001183,1947-08-24,8,8,27526,75.3620807665982,Boomers,Democratic Party
112,2011-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,1,1,14600,39.9726214921287,Gen X,Republican Party
113,2013-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,2,2,15331,41.9739904175222,Gen X,Republican Party
114,2015-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,3,3,16061,43.9726214921287,Gen X,Republican Party
115,2017-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,4,4,16792,45.9739904175222,Gen X,Republican Party
116,2019-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,5,5,17522,47.9726214921287,Gen X,Republican Party
117,2021-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,6,6,18253,49.9739904175222,Gen X,Republican Party
118,2023-01-03,House,KY,200,"Massie, Thomas",M001184,1971-01-13,7,7,18983,51.9726214921287,Gen X,Republican Party
113,2013-01-03,House,NY,100,"Maloney, Sean Patrick",M001185,1966-07-30,1,1,16959,46.4312114989733,Gen X,Democratic Party
114,2015-01-03,House,NY,100,"Maloney, Sean Patrick",M001185,1966-07-30,2,2,17689,48.4298425735797,Gen X,Democratic Party
115,2017-01-03,House,NY,100,"Maloney, Sean Patrick",M001185,1966-07-30,3,3,18420,50.4312114989733,Gen X,Democratic Party
116,2019-01-03,House,NY,100,"Maloney, Sean Patrick",M001185,1966-07-30,4,4,19150,52.4298425735797,Gen X,Democratic Party
117,2021-01-03,House,NY,100,"Maloney, Sean Patrick",M001185,1966-07-30,5,5,19881,54.4312114989733,Gen X,Democratic Party
117,2021-01-03,House,MI,200,"Meijer, Peter",M001186,1988-01-10,1,1,12047,32.9828884325804,Millennial,Republican Party
113,2013-01-03,House,NC,200,"Meadows, Mark",M001187,1959-07-28,1,1,19518,53.4373716632444,Boomers,Republican Party
114,2015-01-03,House,NC,200,"Meadows, Mark",M001187,1959-07-28,2,2,20248,55.4360027378508,Boomers,Republican Party
115,2017-01-03,House,NC,200,"Meadows, Mark",M001187,1959-07-28,3,3,20979,57.4373716632444,Boomers,Republican Party
116,2019-01-03,House,NC,200,"Meadows, Mark",M001187,1959-07-28,4,4,21709,59.4360027378508,Boomers,Republican Party
113,2013-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,1,1,13609,37.2594113620808,Gen X,Democratic Party
114,2015-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,2,2,14339,39.2580424366872,Gen X,Democratic Party
115,2017-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,3,3,15070,41.2594113620808,Gen X,Democratic Party
116,2019-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,4,4,15800,43.2580424366872,Gen X,Democratic Party
117,2021-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,5,5,16531,45.2594113620808,Gen X,Democratic Party
118,2023-01-03,House,NY,100,"Meng, Grace",M001188,1975-10-01,6,6,17261,47.2580424366872,Gen X,Democratic Party
113,2013-01-03,House,IN,200,"Messer, Luke",M001189,1969-02-27,1,1,16016,43.8494182067077,Gen X,Republican Party
114,2015-01-03,House,IN,200,"Messer, Luke",M001189,1969-02-27,2,2,16746,45.8480492813142,Gen X,Republican Party
115,2017-01-03,House,IN,200,"Messer, Luke",M001189,1969-02-27,3,3,17477,47.8494182067077,Gen X,Republican Party
113,2013-01-03,House,OK,200,"Mullin, Markwayne",M001190,1977-07-26,1,1,12945,35.4414784394251,Gen X,Republican Party
114,2015-01-03,House,OK,200,"Mullin, Markwayne",M001190,1977-07-26,2,2,13675,37.4401095140315,Gen X,Republican Party
115,2017-01-03,House,OK,200,"Mullin, Markwayne",M001190,1977-07-26,3,3,14406,39.4414784394251,Gen X,Republican Party
116,2019-01-03,House,OK,200,"Mullin, Markwayne",M001190,1977-07-26,4,4,15136,41.4401095140315,Gen X,Republican Party
117,2021-01-03,House,OK,200,"Mullin, Markwayne",M001190,1977-07-26,5,5,15867,43.4414784394251,Gen X,Republican Party
118,2023-01-03,Senate,OK,200,"Mullin, Markwayne",M001190,1977-07-26,6,1,16597,45.4401095140315,Gen X,Republican Party
113,2013-01-03,House,FL,100,"Murphy, Patrick",M001191,1983-03-30,1,1,10872,29.7659137577002,Millennial,Democratic Party
114,2015-01-03,House,FL,100,"Murphy, Patrick",M001191,1983-03-30,2,2,11602,31.7645448323066,Millennial,Democratic Party
113,2013-01-03,House,LA,200,"Mcallister, Vance M.",M001192,1974-01-07,1,1,14241,38.9897330595483,Gen X,Republican Party
114,2015-01-03,House,NJ,200,"Macarthur, Thomas Charles",M001193,1960-10-16,1,1,19802,54.2149212867899,Boomers,Republican Party
115,2017-01-03,House,NJ,200,"Macarthur, Thomas Charles",M001193,1960-10-16,2,2,20533,56.2162902121834,Boomers,Republican Party
114,2015-01-03,House,MI,200,"Moolenaar, John",M001194,1961-05-08,1,1,19598,53.6563997262149,Boomers,Republican Party
115,2017-01-03,House,MI,200,"Moolenaar, John",M001194,1961-05-08,2,2,20329,55.6577686516085,Boomers,Republican Party
116,2019-01-03,House,MI,200,"Moolenaar, John",M001194,1961-05-08,3,3,21059,57.6563997262149,Boomers,Republican Party
117,2021-01-03,House,MI,200,"Moolenaar, John",M001194,1961-05-08,4,4,21790,59.6577686516085,Boomers,Republican Party
118,2023-01-03,House,MI,200,"Moolenaar, John",M001194,1961-05-08,5,5,22520,61.6563997262149,Boomers,Republican Party
114,2015-01-03,House,WV,200,"Mooney, Alex X.",M001195,1971-06-05,1,1,15918,43.5811088295688,Gen X,Republican Party
115,2017-01-03,House,WV,200,"Mooney, Alex X.",M001195,1971-06-05,2,2,16649,45.5824777549624,Gen X,Republican Party
116,2019-01-03,House,WV,200,"Mooney, Alex X.",M001195,1971-06-05,3,3,17379,47.5811088295688,Gen X,Republican Party
117,2021-01-03,House,WV,200,"Mooney, Alex X.",M001195,1971-06-05,4,4,18110,49.5824777549624,Gen X,Republican Party
118,2023-01-03,House,WV,200,"Mooney, Alex X.",M001195,1971-06-05,5,5,18840,51.5811088295688,Gen X,Republican Party
114,2015-01-03,House,MA,100,"Moulton, Seth",M001196,1978-10-24,1,1,13220,36.1943874058864,Gen X,Democratic Party
115,2017-01-03,House,MA,100,"Moulton, Seth",M001196,1978-10-24,2,2,13951,38.1957563312799,Gen X,Democratic Party
116,2019-01-03,House,MA,100,"Moulton, Seth",M001196,1978-10-24,3,3,14681,40.1943874058864,Gen X,Democratic Party
117,2021-01-03,House,MA,100,"Moulton, Seth",M001196,1978-10-24,4,4,15412,42.1957563312799,Gen X,Democratic Party
118,2023-01-03,House,MA,100,"Moulton, Seth",M001196,1978-10-24,5,5,16142,44.1943874058864,Gen X,Democratic Party
114,2015-01-03,House,AZ,200,"Mcsally, Martha",M001197,1966-03-22,1,1,17819,48.7857631759069,Gen X,Republican Party
115,2017-01-03,House,AZ,200,"Mcsally, Martha",M001197,1966-03-22,2,2,18550,50.7871321013005,Gen X,Republican Party
116,2019-01-03,Senate,AZ,200,"Mcsally, Martha",M001197,1966-03-22,3,1,19280,52.7857631759069,Gen X,Republican Party
115,2017-01-03,House,KS,200,"Marshall, Roger Wayne",M001198,1960-08-09,1,1,20601,56.4024640657084,Boomers,Republican Party
116,2019-01-03,House,KS,200,"Marshall, Roger Wayne",M001198,1960-08-09,2,2,21331,58.4010951403149,Boomers,Republican Party
117,2021-01-03,Senate,KS,200,"Marshall, Roger Wayne",M001198,1960-08-09,3,1,22062,60.4024640657084,Boomers,Republican Party
118,2023-01-03,Senate,KS,200,"Marshall, Roger Wayne",M001198,1960-08-09,4,2,22792,62.4010951403149,Boomers,Republican Party
115,2017-01-03,House,FL,200,"Mast, Brian Jeffery",M001199,1980-07-10,1,1,13326,36.4845995893224,Gen X,Republican Party
116,2019-01-03,House,FL,200,"Mast, Brian Jeffery",M001199,1980-07-10,2,2,14056,38.4832306639288,Gen X,Republican Party
117,2021-01-03,House,FL,200,"Mast, Brian Jeffery",M001199,1980-07-10,3,3,14787,40.4845995893224,Gen X,Republican Party
118,2023-01-03,House,FL,200,"Mast, Brian Jeffery",M001199,1980-07-10,4,4,15517,42.4832306639288,Gen X,Republican Party
115,2017-01-03,House,VA,100,"Mceachin, Aston Donald",M001200,1961-10-10,1,1,20174,55.233401779603,Boomers,Democratic Party
116,2019-01-03,House,VA,100,"Mceachin, Aston Donald",M001200,1961-10-10,2,2,20904,57.2320328542094,Boomers,Democratic Party
117,2021-01-03,House,VA,100,"Mceachin, Aston Donald",M001200,1961-10-10,3,3,21635,59.233401779603,Boomers,Democratic Party
115,2017-01-03,House,MI,200,"Mitchell, Paul",M001201,1961-05-08,1,1,20329,55.6577686516085,Boomers,Republican Party
116,2019-01-03,House,MI,200,"Mitchell, Paul",M001201,1961-05-08,2,2,21059,57.6563997262149,Boomers,Republican Party
115,2017-01-03,House,FL,100,"Murphy, Stephanie",M001202,1978-09-16,1,1,13989,38.299794661191,Gen X,Democratic Party
116,2019-01-03,House,FL,100,"Murphy, Stephanie",M001202,1978-09-16,2,2,14719,40.2984257357974,Gen X,Democratic Party
117,2021-01-03,House,FL,100,"Murphy, Stephanie",M001202,1978-09-16,3,3,15450,42.299794661191,Gen X,Democratic Party
116,2019-01-03,House,NJ,100,"Malinowski, Tomaz",M001203,1965-09-23,1,1,19460,53.2785763175907,Gen X,Democratic Party
117,2021-01-03,House,NJ,100,"Malinowski, Tomaz",M001203,1965-09-23,2,2,20191,55.2799452429843,Gen X,Democratic Party
116,2019-01-03,House,PA,200,"Meuser, Dan",M001204,1964-02-10,1,1,20051,54.8966461327858,Boomers,Republican Party
117,2021-01-03,House,PA,200,"Meuser, Dan",M001204,1964-02-10,2,2,20782,56.8980150581793,Boomers,Republican Party
118,2023-01-03,House,PA,200,"Meuser, Dan",M001204,1964-02-10,3,3,21512,58.8966461327858,Boomers,Republican Party
116,2019-01-03,House,WV,200,"Miller, Carol",M001205,1950-11-04,1,1,24897,68.1642710472279,Boomers,Republican Party
117,2021-01-03,House,WV,200,"Miller, Carol",M001205,1950-11-04,2,2,25628,70.1656399726215,Boomers,Republican Party
118,2023-01-03,House,WV,200,"Miller, Carol",M001205,1950-11-04,3,3,26358,72.1642710472279,Boomers,Republican Party
115,2017-01-03,House,NY,100,"Morelle, Joseph D.",M001206,1957-04-29,1,1,21799,59.6824093086927,Boomers,Democratic Party
116,2019-01-03,House,NY,100,"Morelle, Joseph D.",M001206,1957-04-29,2,2,22529,61.6810403832991,Boomers,Democratic Party
117,2021-01-03,House,NY,100,"Morelle, Joseph D.",M001206,1957-04-29,3,3,23260,63.6824093086927,Boomers,Democratic Party
118,2023-01-03,House,NY,100,"Morelle, Joseph D.",M001206,1957-04-29,4,4,23990,65.6810403832991,Boomers,Democratic Party
116,2019-01-03,House,FL,100,"Mucarsel-Powell, Debbie",M001207,1971-01-18,1,1,17517,47.958932238193,Gen X,Democratic Party
116,2019-01-03,House,GA,100,"Mcbath, Lucy",M001208,1960-06-01,1,1,21400,58.590006844627,Boomers,Democratic Party
117,2021-01-03,House,GA,100,"Mcbath, Lucy",M001208,1960-06-01,2,2,22131,60.5913757700205,Boomers,Democratic Party
118,2023-01-03,House,GA,100,"Mcbath, Lucy",M001208,1960-06-01,3,3,22861,62.590006844627,Boomers,Democratic Party
116,2019-01-03,House,UT,100,"Mcadams, Ben",M001209,1974-12-05,1,1,16100,44.0793976728268,Gen X,Democratic Party
116,2019-01-03,House,NC,200,"Murphy, Gregory Francis",M001210,1963-03-05,1,1,20393,55.8329911019849,Boomers,Republican Party
117,2021-01-03,House,NC,200,"Murphy, Gregory Francis",M001210,1963-03-05,2,2,21124,57.8343600273785,Boomers,Republican Party
118,2023-01-03,House,NC,200,"Murphy, Gregory Francis",M001210,1963-03-05,3,3,21854,59.832991101985,Boomers,Republican Party
117,2021-01-03,House,IL,200,"Miller, Mary E.",M001211,1959-08-27,1,1,22410,61.3552361396304,Boomers,Republican Party
118,2023-01-03,House,IL,200,"Miller, Mary E.",M001211,1959-08-27,2,2,23140,63.3538672142368,Boomers,Republican Party
117,2021-01-03,House,AL,200,"Moore, Barry",M001212,1966-09-26,1,1,19823,54.2724161533196,Gen X,Republican Party
118,2023-01-03,House,AL,200,"Moore, Barry",M001212,1966-09-26,2,2,20553,56.2710472279261,Gen X,Republican Party
117,2021-01-03,House,UT,200,"Moore, Blake D.",M001213,1980-06-22,1,1,14805,40.5338809034908,Gen X,Republican Party
118,2023-01-03,House,UT,200,"Moore, Blake D.",M001213,1980-06-22,2,2,15535,42.5325119780972,Gen X,Republican Party
117,2021-01-03,House,IN,100,"Mrvan, Frank J.",M001214,1969-04-16,1,1,18890,51.7180013689254,Gen X,Democratic Party
118,2023-01-03,House,IN,100,"Mrvan, Frank J.",M001214,1969-04-16,2,2,19620,53.7166324435318,Gen X,Democratic Party
117,2021-01-03,House,IA,200,"Miller-Meeks, Mariannette",M001215,1955-09-06,1,1,23861,65.3278576317591,Boomers,Republican Party
118,2023-01-03,House,IA,200,"Miller-Meeks, Mariannette",M001215,1955-09-06,2,2,24591,67.3264887063655,Boomers,Republican Party
